ALL_SPECIES_REPORTED,ATLAS_BLOCK,BCR_CODE,COUNTRY,COUNTRY_CODE,COUNTY,COUNTY_CODE,DURATION_MINUTES,EFFORT_AREA_HA,EFFORT_DISTANCE_KM,GROUP_IDENTIFIER,IBA_CODE,LAST_EDITED_DATE,LATITUDE,LOCALITY,LOCALITY_ID,LOCALITY_TYPE,LONGITUDE,MONTH,NCBA_APPROVED,NCBA_BLOCK,NCBA_COMMENTS,NCBA_REVIEWED,NCBA_REVIEWER,NCBA_REVIEW_DATE,NUMBER_OBSERVERS,OBSERVATION_DATE,OBSERVER_ID,PROJECT_CODE,PROTOCOL_CODE,PROTOCOL_TYPE,SAMPLING_EVENT_IDENTIFIER,STATE,STATE_CODE,TIME_OBSERVATIONS_STARTED,TRIP_COMMENTS,USFWS_CODE,YEAR,_id
1,,29,United States,US,Wake,US-NC-183,44,0,0.498,,,31:01.9,35.791239,"301 Pogue St, Raleigh US-NC (35.7912,-78.6689)",L14456249,P,-78.66891,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/14/2021,obsr932708,EBIRD,P22,Traveling,S85539512,North Carolina,US-NC,13:48:00,,,2021,S85539512
1,,29,United States,US,Wake,US-NC-183,17,0,0.418,,,26:39.1,35.7880683,Edna Metz Wells Park,L1435480,H,-78.6551607,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/8/2021,obsr918650,EBIRD,P22,Traveling,S85090083,North Carolina,US-NC,10:03:00,,,2021,S85090083
1,,29,United States,US,Wake,US-NC-183,58,0,3.922,,,10:18.4,35.781432,"910 Tryon Hill Dr, Raleigh US-NC 35.78143, -78.65636",L14510410,P,-78.656356,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/18/2021,obsr272953,EBIRD,P22,Traveling,S85820218,North Carolina,US-NC,12:11:00,,,2021,S85820218
1,,29,United States,US,Wake,US-NC-183,21,0,0,,,19:03.1,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/19/2021,obsr558431,EBIRD,P21,Stationary,S85924786,North Carolina,US-NC,16:32:00,,,2021,S85924786
1,,29,United States,US,Wake,US-NC-183,20,0,0.451,,,30:49.4,35.7869781,"Brown Park, Raleigh, North Carolina, US (35.787, -78.656)",L14124125,P,-78.6557774,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/8/2021,obsr918650,EBIRD,P22,Traveling,S85094452,North Carolina,US-NC,11:09:00,,,2021,S85094452
1,,29,United States,US,Wake,US-NC-183,26,0,0.483,,,54:48.7,35.7880683,Edna Metz Wells Park,L1435480,H,-78.6551607,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/1/2021,obsr918650,EBIRD,P22,Traveling,S84545814,North Carolina,US-NC,13:28:00,,,2021,S84545814
1,,29,United States,US,Wake,US-NC-183,15,0,0.338,,,56:00.3,35.7880683,Edna Metz Wells Park,L1435480,H,-78.6551607,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/12/2021,obsr918650,EBIRD,P22,Traveling,S85404522,North Carolina,US-NC,13:40:00,,,2021,S85404522
1,,29,United States,US,Wake,US-NC-183,21,0,0,,,47:45.9,35.7871126,"Park Drive, Raleigh, North Carolina, US",L13091163,P,-78.6538952,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/17/2021,obsr918650,EBIRD,P21,Stationary,S85746213,North Carolina,US-NC,15:25:00,,,2021,S85746213
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,25:26.5,35.7861221,North Carolina State University Campus,L6172792,H,-78.6714435,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/26/2021,obsr918650,EBIRD,P20,Incidental,S86426237,North Carolina,US-NC,13:24:00,,,2021,S86426237
0,35078G6SE,29,United States,US,Wake,US-NC-183,0,0,0,,,05:18.2,35.777959,"201 S Blount St, Raleigh US-NC 35.77796, -78.63508",L14476965,P,-78.635085,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/16/2021,obsr956951,EBIRD_ATL_NC,P20,Incidental,S85654166,North Carolina,US-NC,12:04:00,,,2021,S85654166
1,,29,United States,US,Wake,US-NC-183,8,0,0.145,,,08:18.4,35.7869781,"Brown Park, Raleigh, North Carolina, US (35.787, -78.656)",L14124125,P,-78.6557774,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/6/2021,obsr918650,EBIRD,P22,Traveling,S84962224,North Carolina,US-NC,14:59:00,,,2021,S84962224
1,,29,United States,US,Wake,US-NC-183,33,0,0,,,36:19.5,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/22/2021,obsr558431,EBIRD,P21,Stationary,S86112836,North Carolina,US-NC,16:39:00,,,2021,S86112836
1,,29,United States,US,Wake,US-NC-183,17,0,0.547,,,34:04.4,35.7841695,"Pullen Road, Raleigh, North Carolina, US (35.784, -78.664)",L13362879,P,-78.6635058,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/4/2021,obsr1887051,EBIRD,P22,Traveling,S84752688,North Carolina,US-NC,10:16:00,,,2021,S84752688
1,,29,United States,US,Wake,US-NC-183,28,0,0,,,38:46.0,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/13/2021,obsr558431,EBIRD,P21,Stationary,S85551584,North Carolina,US-NC,17:07:00,,,2021,S85551584
1,,29,United States,US,Wake,US-NC-183,26,0,0,,,05:55.6,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/11/2021,obsr558431,EBIRD,P21,Stationary,S85553481,North Carolina,US-NC,17:55:00,,,2021,S85553481
1,,29,United States,US,Wake,US-NC-183,25,0,0,,,06:38.0,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/12/2021,obsr558431,EBIRD,P21,Stationary,S85553531,North Carolina,US-NC,16:14:00,,,2021,S85553531
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,50:41.6,35.7871126,"Park Drive, Raleigh, North Carolina, US",L13091163,P,-78.6538952,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/6/2021,obsr918650,EBIRD,P20,Incidental,S84957412,North Carolina,US-NC,13:50:00,,,2021,S84957412
1,,29,United States,US,Wake,US-NC-183,23,0,0.604,,,06:39.4,35.7667941,Lake Raleigh,L876033,H,-78.6778808,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/20/2021,obsr272953,EBIRD,P22,Traveling,S85954048,North Carolina,US-NC,8:42:00,,,2021,S85954048
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,40:31.9,35.7880683,Edna Metz Wells Park,L1435480,H,-78.6551607,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/7/2021,obsr1826657,EBIRD,P20,Incidental,S85041965,North Carolina,US-NC,14:40:00,,,2021,S85041965
1,,29,United States,US,Wake,US-NC-183,24,0,0,,,19:33.3,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/2/2021,obsr558431,EBIRD,P21,Stationary,S84876623,North Carolina,US-NC,13:58:00,,,2021,S84876623
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,48:52.6,35.78982,"1020 W Peace St, Raleigh US-NC 35.78982, -78.65434",L14679578,P,-78.654341,4,0,Raleigh West SE,0,0,EBD Upload,,2,4/30/2021,obsr176465,EBIRD,P20,Incidental,S86758724,North Carolina,US-NC,19:47:00,,,2021,S86758724
0,,29,United States,US,Wake,US-NC-183,0,0,0,G6639585,,20:36.9,35.791475,"104 Turner St, Raleigh US-NC 35.79148, -78.68385",L11131741,P,-78.683853,4,0,Raleigh West SE,0,0,EBD Upload,,2,4/17/2021,obsr1030951,EBIRD,P20,Incidental,S88313649,North Carolina,US-NC,10:43:00,,,2021,S88313649
0,,29,United States,US,Wake,US-NC-183,0,0,0,G6639585,,44:34.8,35.791475,"104 Turner St, Raleigh US-NC 35.79148, -78.68385",L11131741,P,-78.683853,4,0,Raleigh West SE,0,0,EBD Upload,,2,4/17/2021,obsr861901,EBIRD,P20,Incidental,S85716137,North Carolina,US-NC,10:43:00,,,2021,S85716137
1,,29,United States,US,Wake,US-NC-183,30,0,1.609,,,31:17.4,35.7799512,Pullen Park,L14576582,P,-78.6638367,4,0,Raleigh West SE,0,0,EBD Upload,,2,4/23/2021,obsr437959,EBIRD,P22,Traveling,S86186282,North Carolina,US-NC,14:30:00,,,2021,S86186282
1,35078G6SE,29,United States,US,Wake,US-NC-183,20,0,0,,,10:24.9,35.7645278,State Farmers Market,L12139697,P,-78.6635995,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/30/2021,obsr1519781,EBIRD_ATL_NC,P21,Stationary,S86760256,North Carolina,US-NC,10:31:00,,,2021,S86760256
0,,29,United States,US,Wake,US-NC-183,90,0,3.219,,,02:30.3,35.7667941,Lake Raleigh,L876033,H,-78.6778808,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/24/2021,obsr2456131,EBIRD,P22,Traveling,S86359662,North Carolina,US-NC,7:30:00,,,2021,S86359662
1,,29,United States,US,Wake,US-NC-183,53,0,11.53,,,57:44.5,35.7596482,Walnut Creek Trail--Wetland Center,L2393358,H,-78.6259881,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/10/2021,obsr2292973,EBIRD,P22,Traveling,S85233453,North Carolina,US-NC,11:04:00,,,2021,S85233453
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,40:42.3,35.7705499,"1910 Entrepreneur Drive, Raleigh, North Carolina, US (35.771, -78.674)",L14645850,P,-78.6742974,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/28/2021,obsr2383638,EBIRD,P20,Incidental,S86558576,North Carolina,US-NC,9:40:00,,,2021,S86558576
0,35078G6SE,29,United States,US,Wake,US-NC-183,0,0,0,,,22:02.9,35.7861221,North Carolina State University Campus,L6172792,H,-78.6714435,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/7/2021,obsr755111,EBIRD_ATL_NC,P20,Incidental,S85056354,North Carolina,US-NC,18:21:00,,,2021,S85056354
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,50:14.8,35.7880683,Edna Metz Wells Park,L1435480,H,-78.6551607,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/7/2021,obsr1826657,EBIRD,P20,Incidental,S85046173,North Carolina,US-NC,15:49:00,,,2021,S85046173
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,07:44.5,35.7861221,North Carolina State University Campus,L6172792,H,-78.6714435,4,0,Raleigh West SE,0,0,EBD Upload,,2,4/25/2021,obsr282948,EBIRD,P20,Incidental,S86334784,North Carolina,US-NC,12:07:00,,,2021,S86334784
0,,29,United States,US,Wake,US-NC-183,90,0,1.609,,,56:59.3,35.7667941,Lake Raleigh,L876033,H,-78.6778808,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/23/2021,obsr2456131,EBIRD,P22,Traveling,S86357453,North Carolina,US-NC,18:00:00,,,2021,S86357453
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,01:46.2,35.7880683,Edna Metz Wells Park,L1435480,H,-78.6551607,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/28/2021,obsr1826657,EBIRD,P20,Incidental,S86549158,North Carolina,US-NC,7:00:00,,,2021,S86549158
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,22:09.3,35.762303,"1240 Farmers Market Dr, Raleigh US-NC 35.76230, -78.66388",L14277423,P,-78.663885,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/3/2021,obsr1363596,EBIRD,P20,Incidental,S84677290,North Carolina,US-NC,12:19:00,,,2021,S84677290
1,,29,United States,US,Wake,US-NC-183,9,0,0.354,,,12:59.5,35.7871126,"Park Drive, Raleigh, North Carolina, US",L13091163,P,-78.6538952,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/6/2021,obsr918650,EBIRD,P22,Traveling,S84981931,North Carolina,US-NC,16:03:00,,,2021,S84981931
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,29:44.1,35.779251,"Mission Valley Shopping Center, Raleigh US-NC 35.77925, -78.67564",L14415470,P,-78.675643,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/11/2021,obsr999971,EBIRD,P20,Incidental,S85314920,North Carolina,US-NC,11:27:00,,,2021,S85314920
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,38:24.9,35.7861221,North Carolina State University Campus,L6172792,H,-78.6714435,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/20/2021,obsr2294592,EBIRD,P20,Incidental,S85999907,North Carolina,US-NC,20:37:00,,,2021,S85999907
1,,29,United States,US,Wake,US-NC-183,240,0,0,,,07:06.3,35.772049,Raleigh,L131236,T,-78.6386337,4,0,Raleigh West SE,0,0,EBD Upload,,2,4/2/2021,obsr2396320,EBIRD,P21,Stationary,S84744863,North Carolina,US-NC,8:00:00,,,2021,S84744863
1,,29,United States,US,Wake,US-NC-183,1,0,0,,,28:39.6,35.7880347,"1717 Park Drive, Raleigh, North Carolina, US (35.788, -78.659)",L14369443,P,-78.6588414,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/8/2021,obsr918650,EBIRD,P21,Stationary,S85090205,North Carolina,US-NC,10:23:00,,,2021,S85090205
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,27:26.2,35.750524,My Backyard,L6729139,P,-78.627133,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/25/2021,obsr558431,EBIRD,P20,Incidental,S86336991,North Carolina,US-NC,12:23:00,,,2021,S86336991
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,42:42.0,35.7732924,Dorothea Dix,L3120814,H,-78.665843,4,0,Raleigh West SE,0,0,EBD Upload,,1,4/2/2021,obsr1008099,EBIRD,P20,Incidental,S84622894,North Carolina,US-NC,14:15:00,,,2021,S84622894
1,,29,United States,US,Wake,US-NC-183,18,0,0.595,,,44:45.4,35.7880683,Edna Metz Wells Park,L1435480,H,-78.6551607,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/21/2021,obsr918650,EBIRD,P22,Traveling,S88652230,North Carolina,US-NC,9:26:00,,,2021,S88652230
1,,29,United States,US,Wake,US-NC-183,207,0,3.798,,,38:14.6,35.7667941,Lake Raleigh,L876033,H,-78.6778808,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/26/2021,obsr1522238,EBIRD,P22,Traveling,S89029166,North Carolina,US-NC,10:10:00,,,2021,S89029166
1,35078G6SE,29,United States,US,Wake,US-NC-183,60,0,1.609,,,39:12.4,35.7723057,"NCBA DDix Park, Flower Cottage,1990 Umstead Drive (35.772, -78.664)",L15146787,P,-78.6642031,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/29/2021,obsr214182,EBIRD_ATL_NC,P22,Traveling,S89189236,North Carolina,US-NC,8:00:00,"NCBA from flower cottage parking counterclockwise around flower field and cemetery.. lots of brush gor breeding birds.. cool,, humid,, 75F",,2021,S89189236
1,,29,United States,US,Wake,US-NC-183,37,0,0,,,43:54.5,35.750524,My Backyard,L6729139,P,-78.627133,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/15/2021,obsr558431,EBIRD,P21,Stationary,S88208907,North Carolina,US-NC,16:04:00,,,2021,S88208907
1,35078G6SE,29,United States,US,Wake,US-NC-183,162,0,1.77,G6787010,,44:59.0,35.7667941,Lake Raleigh,L876033,H,-78.6778808,5,0,Raleigh West SE,0,0,EBD Upload,,9,5/18/2021,obsr1739101,EBIRD_ATL_NC,P22,Traveling,S88906159,North Carolina,US-NC,7:48:00,,,2021,S88906159
1,35078G6SE,29,United States,US,Wake,US-NC-183,115,0,1.584,G6661804,,47:11.0,35.766869,"NC State University, Raleigh US-NC 35.76687, -78.67748",L14758276,P,-78.677482,5,0,Raleigh West SE,0,0,EBD Upload,,3,5/5/2021,obsr1024398,EBIRD_ATL_NC,P22,Traveling,S87183196,North Carolina,US-NC,7:35:00,Lake Raleigh shore and Walnut Creek Gwy to creek. Dense understory vegetation with mature pines and hardwoods. Followed creek up to campus buildings with pedestrian bridge across a small marsh where the greenway is bordered by turf grass.,,2021,S87183196
1,,29,United States,US,Wake,US-NC-183,147,0,2.772,G6735373,,58:08.8,35.772664,"Dorothea Dix Park, Raleigh US-NC 35.77266, -78.66404",L14942234,P,-78.664037,5,0,Raleigh West SE,0,0,EBD Upload,,11,5/15/2021,obsr2515513,EBIRD,P22,Traveling,S88167978,North Carolina,US-NC,8:28:00,,,2021,S88167978
1,,29,United States,US,Wake,US-NC-183,31,0,0,,,14:32.7,35.750524,My Backyard,L6729139,P,-78.627133,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/5/2021,obsr558431,EBIRD,P21,Stationary,S87157441,North Carolina,US-NC,8:42:00,,,2021,S87157441
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,25:14.2,35.763973,"Dorothea Dix Park, Raleigh US-NC (35.7640,-78.6589)",L14902696,P,-78.658918,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/10/2021,obsr558431,EBIRD,P20,Incidental,S87943779,North Carolina,US-NC,11:27:00,,,2021,S87943779
1,35078G6SE,29,United States,US,Wake,US-NC-183,10,0,0,,,56:47.2,35.787783,"14 E Peace St, Raleigh US-NC 35.78778, -78.63786",L14938379,P,-78.637862,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/15/2021,obsr956951,EBIRD_ATL_NC,P21,Stationary,S88149382,North Carolina,US-NC,7:46:00,Triangle Bird Count Site 2384. Point moved. Temperature 56F. No wind. Moderate noise.,,2021,S88149382
1,35078G6SE,29,United States,US,Wake,US-NC-183,10,0,0,,,40:34.9,35.777151,"200 S McDowell St, Raleigh US-NC 35.77715, -78.64265",L14938180,P,-78.642648,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/15/2021,obsr956951,EBIRD_ATL_NC,P21,Stationary,S88148391,North Carolina,US-NC,7:30:00,Triangle Bird Count Site 2444. Point moved. Temperature 52F. No wind. Moderate noise.,,2021,S88148391
1,35078G6SE,29,United States,US,Wake,US-NC-183,10,0,0,,,56:33.9,35.788461,"NC State University, Raleigh US-NC 35.78846, -78.68559",L14961553,P,-78.685587,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/16/2021,obsr956951,EBIRD_ATL_NC,P21,Stationary,S88261184,North Carolina,US-NC,8:46:00,Triangle Bird Count Site 2320. Point moved. Temperature 65F. No wind. Moderate noise.,,2021,S88261184
1,,29,United States,US,Wake,US-NC-183,29,0,0,,,34:12.2,35.750524,My Backyard,L6729139,P,-78.627133,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/18/2021,obsr558431,EBIRD,P21,Stationary,S88544060,North Carolina,US-NC,16:30:00,,,2021,S88544060
1,,29,United States,US,Wake,US-NC-183,48,0,1.191,,,53:23.7,35.7880683,Edna Metz Wells Park,L1435480,H,-78.6551607,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/6/2021,obsr918650,EBIRD,P22,Traveling,S87237738,North Carolina,US-NC,9:04:00,,,2021,S87237738
1,,29,United States,US,Wake,US-NC-183,111,0,5.673,,,49:42.8,35.7667941,Lake Raleigh,L876033,H,-78.6778808,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/13/2021,obsr1274411,EBIRD,P22,Traveling,S87986550,North Carolina,US-NC,9:57:00,,,2021,S87986550
1,,29,United States,US,Wake,US-NC-183,45,0,2.414,,,46:25.3,35.7732924,Dorothea Dix,L3120814,H,-78.665843,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/29/2021,obsr214182,EBIRD,P22,Traveling,S89192221,North Carolina,US-NC,9:00:00,Woodchuck on north side of Kendall!,,2021,S89192221
1,,29,United States,US,Wake,US-NC-183,93,0,1.124,G6807876,,34:29.2,35.77464,"NC State University, Raleigh US-NC 35.77464, -78.67873",L14996879,P,-78.678725,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/18/2021,obsr2180466,EBIRD,P22,Traveling,S89153509,North Carolina,US-NC,7:49:00,,,2021,S89153509
1,35078G6SE,29,United States,US,Wake,US-NC-183,115,0,1.584,G6661804,,47:11.0,35.766869,"NC State University, Raleigh US-NC 35.76687, -78.67748",L14758276,P,-78.677482,5,0,Raleigh West SE,0,0,EBD Upload,,3,5/5/2021,obsr607058,EBIRD_ATL_NC,P22,Traveling,S87192923,North Carolina,US-NC,7:35:00,,,2021,S87192923
1,35078G6SE,29,United States,US,Wake,US-NC-183,162,0,1.77,G6787010,,44:59.0,35.7667941,Lake Raleigh,L876033,H,-78.6778808,5,0,Raleigh West SE,0,0,EBD Upload,,9,5/18/2021,obsr690725,EBIRD_ATL_NC,P22,Traveling,S88453132,North Carolina,US-NC,7:48:00,,,2021,S88453132
1,,29,United States,US,Wake,US-NC-183,27,0,0.429,,,35:00.7,35.79136,"301 Pogue St, Raleigh US-NC 35.79136, -78.66861",L14773970,P,-78.668613,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/5/2021,obsr397382,EBIRD,P22,Traveling,S87272082,North Carolina,US-NC,14:29:00,,,2021,S87272082
1,,29,United States,US,Wake,US-NC-183,31,0,0.805,,,51:04.6,35.7880683,Edna Metz Wells Park,L1435480,H,-78.6551607,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/11/2021,obsr918650,EBIRD,P22,Traveling,S87816665,North Carolina,US-NC,9:19:00,,,2021,S87816665
1,35078G6SE,29,United States,US,Wake,US-NC-183,93,0,1.124,G6807876,,35:38.4,35.77464,"NC State University, Raleigh US-NC 35.77464, -78.67873",L14996879,P,-78.678725,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/18/2021,obsr208474,EBIRD_ATL_NC,P22,Traveling,S89153696,North Carolina,US-NC,7:49:00,,,2021,S89153696
1,,29,United States,US,Wake,US-NC-183,31,0,0,,,20:39.9,35.750524,My Backyard,L6729139,P,-78.627133,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/12/2021,obsr558431,EBIRD,P21,Stationary,S87943388,North Carolina,US-NC,18:44:00,,,2021,S87943388
1,,29,United States,US,Wake,US-NC-183,42,0,0.644,,,27:14.6,35.7782862,"2619 Western Boulevard, Raleigh, North Carolina, US (35.778, -78.674)",L15153632,P,-78.6738463,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/29/2021,obsr1052040,EBIRD,P22,Traveling,S89218233,North Carolina,US-NC,13:27:00,,,2021,S89218233
1,35078G6SE,29,United States,US,Wake,US-NC-183,30,0,1.094,,,08:02.7,35.7744662,"NCBA DDix Park Barbour Entrance  (35.774, -78.666)",L15146019,P,-78.6663784,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/29/2021,obsr214182,EBIRD_ATL_NC,P22,Traveling,S89185886,North Carolina,US-NC,7:23:00,"NCBA. Parked in weekend lot on Barbour and walked Kendall Circle. Light drizzle at times, 70F.",,2021,S89185886
1,,29,United States,US,Wake,US-NC-183,21,0,0,,,20:17.0,35.750524,My Backyard,L6729139,P,-78.627133,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/27/2021,obsr558431,EBIRD,P21,Stationary,S89074992,North Carolina,US-NC,9:58:00,,,2021,S89074992
1,35078G6SE,29,United States,US,Wake,US-NC-183,162,0,1.77,G6787010,,44:59.0,35.7667941,Lake Raleigh,L876033,H,-78.6778808,5,0,Raleigh West SE,0,0,EBD Upload,,9,5/18/2021,obsr1621424,EBIRD_ATL_NC,P22,Traveling,S88870413,North Carolina,US-NC,7:48:00,,,2021,S88870413
1,,29,United States,US,Wake,US-NC-183,46,0,0,,,20:50.6,35.750524,My Backyard,L6729139,P,-78.627133,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/13/2021,obsr558431,EBIRD,P21,Stationary,S88024202,North Carolina,US-NC,17:33:00,,,2021,S88024202
1,,29,United States,US,Wake,US-NC-183,23,0,0,,,35:02.9,35.750524,My Backyard,L6729139,P,-78.627133,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/31/2021,obsr558431,EBIRD,P21,Stationary,S89642674,North Carolina,US-NC,16:16:00,,,2021,S89642674
1,,29,United States,US,Wake,US-NC-183,26,0,0,,,22:15.1,35.750524,My Backyard,L6729139,P,-78.627133,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/21/2021,obsr558431,EBIRD,P21,Stationary,S88647383,North Carolina,US-NC,7:50:00,,,2021,S88647383
1,35078G6SE,29,United States,US,Wake,US-NC-183,93,0,1.123,G6807876,,35:53.3,35.77464,"NC State University, Raleigh US-NC 35.77464, -78.67873",L14996879,P,-78.678725,5,0,Raleigh West SE,0,0,EBD Upload,,8,5/18/2021,obsr228000,EBIRD_ATL_NC,P22,Traveling,S88448344,North Carolina,US-NC,7:49:00,,,2021,S88448344
1,35078G6SE,29,United States,US,Wake,US-NC-183,10,0,0,,,45:16.4,35.77085,"Dorothea Dix Park, Raleigh US-NC 35.77085, -78.66156",L14960532,P,-78.661563,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/16/2021,obsr956951,EBIRD_ATL_NC,P21,Stationary,S88255711,North Carolina,US-NC,7:35:00,Triangle Bird Count Site 2442. Same location. Temperature 55F. No wind. Moderate noise.,,2021,S88255711
1,,29,United States,US,Wake,US-NC-183,147,0,2.772,G6735373,,58:08.8,35.772664,"Dorothea Dix Park, Raleigh US-NC 35.77266, -78.66404",L14942234,P,-78.664037,5,0,Raleigh West SE,0,0,EBD Upload,,11,5/15/2021,obsr1448158,EBIRD,P22,Traveling,S88167734,North Carolina,US-NC,8:28:00,,,2021,S88167734
1,,29,United States,US,Wake,US-NC-183,37,0,0,,,43:36.3,35.750524,My Backyard,L6729139,P,-78.627133,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/25/2021,obsr558431,EBIRD,P21,Stationary,S89046012,North Carolina,US-NC,17:15:00,,,2021,S89046012
1,,29,United States,US,Wake,US-NC-183,77,0,1.609,,,45:29.6,35.7732924,Dorothea Dix,L3120814,H,-78.665843,5,0,Raleigh West SE,0,0,EBD Upload,,3,5/14/2021,obsr372131,EBIRD,P22,Traveling,S88053129,North Carolina,US-NC,6:27:00,,,2021,S88053129
1,,29,United States,US,Wake,US-NC-183,45,0,0.805,,,44:54.8,35.7687745,Dorothea Dix Park,L14974030,P,-78.6618733,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/16/2021,obsr1816695,EBIRD,P22,Traveling,S88322550,North Carolina,US-NC,13:30:00,,,2021,S88322550
1,35078G6SE,29,United States,US,Wake,US-NC-183,10,0,0,,,22:15.1,35.768656,"NC State University, Raleigh US-NC 35.76866, -78.68205",L14961020,P,-78.682045,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/16/2021,obsr956951,EBIRD_ATL_NC,P21,Stationary,S88258321,North Carolina,US-NC,8:11:00,Triangle Bird Count Site 2500. Point moved. Temperature 61F. Light wind. No noise.,,2021,S88258321
1,35078G6SE,29,United States,US,Wake,US-NC-183,162,0,1.77,G6787010,,44:59.0,35.7667941,Lake Raleigh,L876033,H,-78.6778808,5,0,Raleigh West SE,0,0,EBD Upload,,9,5/18/2021,obsr353514,EBIRD_ATL_NC,P22,Traveling,S88867447,North Carolina,US-NC,7:48:00,,,2021,S88867447
1,35078G6SE,29,United States,US,Wake,US-NC-183,10,0,0,,,05:47.7,35.786363,"NC State University, Raleigh US-NC 35.78636, -78.66624",L15182272,P,-78.666244,5,0,Raleigh West SE,0,0,EBD Upload,,1,5/31/2021,obsr956951,EBIRD_ATL_NC,P21,Stationary,S89341095,North Carolina,US-NC,9:55:00,Triangle Bird Count Site 2382. Same location. Temperature 64F. No wind. Moderate noise.,,2021,S89341095
